+=============================================================================+
| Traininig store    1                                                        |
+=============================================================================+
Val 100% loss: 0.731429666, rmspe: 0.188511656
Val 100% loss: 0.243286514, rmspe: 0.167677349
Val 100% loss: 0.234861487, rmspe: 0.163350754
Val 100% loss: 0.224762639, rmspe: 0.159754022
Val 100% loss: 0.225964259, rmspe: 0.159086416
Val 100% loss: 0.211345314, rmspe: 0.160364534
Val 100% loss: 0.201659992, rmspe: 0.153528308
Val 100% loss: 0.226415229, rmspe: 0.160523130
Val 100% loss: 0.195177237, rmspe: 0.152288554
Val 100% loss: 0.189252425, rmspe: 0.148009505
Val 100% loss: 0.194116986, rmspe: 0.145881446
Val 100% loss: 0.182338890, rmspe: 0.147098496
Val 100% loss: 0.179869796, rmspe: 0.142654936
Val 100% loss: 0.171562301, rmspe: 0.142705218
Val 100% loss: 0.166424519, rmspe: 0.139687601
Val 100% loss: 0.276222000, rmspe: 0.157471899
Val 100% loss: 0.170052084, rmspe: 0.141866159
Val 100% loss: 0.165046107, rmspe: 0.138565937
Val 100% loss: 0.159156575, rmspe: 0.138017763
Val 100% loss: 0.158800872, rmspe: 0.136028858
Val 100% loss: 0.155740542, rmspe: 0.135654303
Val 100% loss: 0.153642288, rmspe: 0.135153343
Val 100% loss: 0.148738895, rmspe: 0.134521862
Val 100% loss: 0.178795364, rmspe: 0.135193361
Val 100% loss: 0.147658815, rmspe: 0.134839285
Val 100% loss: 0.140934138, rmspe: 0.131175802
Val 100% loss: 0.141044905, rmspe: 0.131388902
Val 100% loss: 0.181160475, rmspe: 0.146036265
Val 100% loss: 0.148058116, rmspe: 0.136895687
Val 100% loss: 0.138979390, rmspe: 0.131617147
Val 100% loss: 0.133980110, rmspe: 0.129094939
Val 100% loss: 0.140958958, rmspe: 0.126674536
Val 100% loss: 0.126527833, rmspe: 0.125111348
Val 100% loss: 0.130168784, rmspe: 0.122772082
Val 100% loss: 0.123158838, rmspe: 0.122875621
Val 100% loss: 0.128995700, rmspe: 0.125050428
Val 100% loss: 0.120701725, rmspe: 0.121726533
Val 100% loss: 0.123610938, rmspe: 0.119449715
Val 100% loss: 0.544420769, rmspe: 0.229052923
Val 100% loss: 0.121242695, rmspe: 0.121927736
Val 100% loss: 0.114728202, rmspe: 0.119627861
Val 100% loss: 0.113019940, rmspe: 0.117679680
+=============================================================================+
| Time taken: 21.437999964
+=============================================================================+
+=============================================================================+
| Traininig store  522                                                        |
+=============================================================================+
Val 100% loss: 0.617046466, rmspe: 0.159932492
Val 100% loss: 0.541509759, rmspe: 0.151341087
Val 100% loss: 0.486021029, rmspe: 0.139810651
Val 100% loss: 0.440469800, rmspe: 0.130773494
Val 100% loss: 0.418139009, rmspe: 0.128506955
Val 100% loss: 0.404801942, rmspe: 0.131143023
Val 100% loss: 0.357552682, rmspe: 0.123083834
Val 100% loss: 0.351930939, rmspe: 0.115861015
Val 100% loss: 0.309404084, rmspe: 0.114102361
Val 100% loss: 0.275160069, rmspe: 0.106378386
Val 100% loss: 0.289373267, rmspe: 0.106963492
Val 100% loss: 0.230513991, rmspe: 0.100818258
Val 100% loss: 0.219950266, rmspe: 0.101024493
Val 100% loss: 0.408537336, rmspe: 0.120154543
Val 100% loss: 0.275193135, rmspe: 0.107201230
Val 100% loss: 0.209109866, rmspe: 0.096160228
Val 100% loss: 0.194710013, rmspe: 0.093105466
Val 100% loss: 0.185219531, rmspe: 0.092079257
Val 100% loss: 0.175898738, rmspe: 0.089672874
Val 100% loss: 0.167784437, rmspe: 0.089212315
Val 100% loss: 0.163265989, rmspe: 0.086303297
Val 100% loss: 0.157643334, rmspe: 0.085728238
Val 100% loss: 0.155964740, rmspe: 0.085726927
Val 100% loss: 0.145287399, rmspe: 0.081372517
Val 100% loss: 0.140255650, rmspe: 0.081460925
Val 100% loss: 0.186182909, rmspe: 0.088884273
Val 100% loss: 0.135560724, rmspe: 0.078792400
Val 100% loss: 0.133944263, rmspe: 0.081889085
Val 100% loss: 0.134055504, rmspe: 0.076541370
Val 100% loss: 0.118421421, rmspe: 0.075546501
Val 100% loss: 0.116166746, rmspe: 0.075497403
Val 100% loss: 0.116698713, rmspe: 0.074789083
Val 100% loss: 0.123609833, rmspe: 0.079004976
Val 100% loss: 0.107371323, rmspe: 0.072479824
Val 100% loss: 0.120669175, rmspe: 0.079806550
Val 100% loss: 0.112536428, rmspe: 0.075959754
Val 100% loss: 0.101198048, rmspe: 0.067946173
Val 100% loss: 0.095513017, rmspe: 0.066861419
Val 100% loss: 0.105682157, rmspe: 0.068268919
Val 100% loss: 0.089106273, rmspe: 0.064447529
Val 100% loss: 0.107052463, rmspe: 0.074264001
Val 100% loss: 0.084733430, rmspe: 0.064592381
Val 100% loss: 0.078364869, rmspe: 0.062481125
Val 100% loss: 0.090025721, rmspe: 0.067966333
Val 100% loss: 0.083341653, rmspe: 0.062463353
Val 100% loss: 0.072857873, rmspe: 0.061687168
Val 100% loss: 0.067796166, rmspe: 0.059158997
Val 100% loss: 0.072507099, rmspe: 0.058310572
Val 100% loss: 0.068936131, rmspe: 0.060026627
Val 100% loss: 0.064536039, rmspe: 0.056916644
+=============================================================================+
| Time taken: 21.325999975
+=============================================================================+
+=============================================================================+
| Traininig store  524                                                        |
+=============================================================================+
Val 100% loss: 0.455905162, rmspe: 0.631383488
Val 100% loss: 0.339648470, rmspe: 0.517422208
Val 100% loss: 0.286392955, rmspe: 0.453074213
Val 100% loss: 0.264915043, rmspe: 0.373511484
Val 100% loss: 0.255088713, rmspe: 0.322646605
Val 100% loss: 0.273407918, rmspe: 0.266224807
Val 100% loss: 0.230664025, rmspe: 0.295829326
Val 100% loss: 0.232530225, rmspe: 0.316541982
Val 100% loss: 0.218000102, rmspe: 0.265259158
Val 100% loss: 0.222762347, rmspe: 0.287831988
Val 100% loss: 0.231573840, rmspe: 0.319412018
Val 100% loss: 0.203873313, rmspe: 0.223628143
Val 100% loss: 0.216106181, rmspe: 0.195742532
Val 100% loss: 0.197335848, rmspe: 0.205058336
Val 100% loss: 0.191173547, rmspe: 0.196316928
Val 100% loss: 0.184699913, rmspe: 0.220094956
Val 100% loss: 0.181673552, rmspe: 0.204156768
Val 100% loss: 0.210927253, rmspe: 0.183932666
Val 100% loss: 0.167178590, rmspe: 0.208641671
Val 100% loss: 0.169519236, rmspe: 0.198400512
Val 100% loss: 0.168646863, rmspe: 0.195532715
Val 100% loss: 0.151416041, rmspe: 0.185597553
Val 100% loss: 0.118835333, rmspe: 0.194647378
Val 100% loss: 0.111956285, rmspe: 0.192868898
Val 100% loss: 0.114620956, rmspe: 0.191204429
Val 100% loss: 0.104303214, rmspe: 0.196507890
Val 100% loss: 0.196778521, rmspe: 0.271836626
Val 100% loss: 0.103524004, rmspe: 0.186581966
Val 100% loss: 0.097222566, rmspe: 0.193863944
Val 100% loss: 0.092925220, rmspe: 0.180012601
Val 100% loss: 0.097945396, rmspe: 0.187725253
Val 100% loss: 0.090853760, rmspe: 0.176090404
Val 100% loss: 0.095551591, rmspe: 0.190689049
Val 100% loss: 0.099107353, rmspe: 0.198841394
Val 100% loss: 0.086544708, rmspe: 0.172342610
Val 100% loss: 0.089445706, rmspe: 0.179546008
Val 100% loss: 0.083151403, rmspe: 0.178961895
Val 100% loss: 0.080841485, rmspe: 0.162535571
Val 100% loss: 0.087066685, rmspe: 0.180786242
Val 100% loss: 0.085565404, rmspe: 0.162148522
Val 100% loss: 0.082042905, rmspe: 0.171231544
Val 100% loss: 0.077407502, rmspe: 0.162390635
Val 100% loss: 0.075408050, rmspe: 0.171857464
Val 100% loss: 0.071049253, rmspe: 0.152933153
Val 100% loss: 0.144588756, rmspe: 0.215122859
Val 100% loss: 0.071045749, rmspe: 0.152594619
Val 100% loss: 0.072963489, rmspe: 0.160144187
Val 100% loss: 0.077423099, rmspe: 0.160347370
Val 100% loss: 0.067232533, rmspe: 0.145532063
Val 100% loss: 0.074415706, rmspe: 0.164073337
+=============================================================================+
| Time taken: 21.280000210
+=============================================================================+
+=============================================================================+
| Traininig store  527                                                        |
+=============================================================================+
Val 100% loss: 0.559937476, rmspe: 0.176385403
Val 100% loss: 0.487724538, rmspe: 0.160248201
Val 100% loss: 0.450569754, rmspe: 0.153360537
Val 100% loss: 0.401202946, rmspe: 0.148325663
Val 100% loss: 0.382129837, rmspe: 0.146987241
Val 100% loss: 0.370724187, rmspe: 0.143720763
Val 100% loss: 0.337512448, rmspe: 0.137464193
Val 100% loss: 0.347500006, rmspe: 0.142563690
Val 100% loss: 0.339271099, rmspe: 0.132930784
Val 100% loss: 0.294662219, rmspe: 0.132586681
Val 100% loss: 0.296300335, rmspe: 0.131447993
Val 100% loss: 0.356114920, rmspe: 0.128482582
Val 100% loss: 0.311718923, rmspe: 0.124379596
Val 100% loss: 0.300091142, rmspe: 0.131751742
Val 100% loss: 0.239251437, rmspe: 0.119330877
Val 100% loss: 0.243840537, rmspe: 0.118820339
Val 100% loss: 0.374893701, rmspe: 0.160831476
Val 100% loss: 0.222397575, rmspe: 0.114990720
Val 100% loss: 0.218436796, rmspe: 0.112505016
Val 100% loss: 0.224763220, rmspe: 0.114793146
Val 100% loss: 0.223428360, rmspe: 0.113657570
Val 100% loss: 0.206978095, rmspe: 0.111917257
Val 100% loss: 0.216083148, rmspe: 0.112046407
Val 100% loss: 0.201530897, rmspe: 0.110261083
Val 100% loss: 0.207432167, rmspe: 0.109168951
Val 100% loss: 0.239850029, rmspe: 0.121013764
Val 100% loss: 0.195766097, rmspe: 0.108023458
Val 100% loss: 0.190610919, rmspe: 0.106956503
Val 100% loss: 0.189191946, rmspe: 0.105932001
Val 100% loss: 0.265943204, rmspe: 0.118094721
Val 100% loss: 0.183949805, rmspe: 0.105998603
Val 100% loss: 0.184020556, rmspe: 0.103499240
Val 100% loss: 0.178460377, rmspe: 0.103416920
Val 100% loss: 0.181943918, rmspe: 0.105975962
Val 100% loss: 0.170904332, rmspe: 0.102164014
Val 100% loss: 0.186206640, rmspe: 0.101620149
Val 100% loss: 0.169683132, rmspe: 0.101074137
Val 100% loss: 0.179565065, rmspe: 0.100088836
Val 100% loss: 0.165598794, rmspe: 0.099122515
Val 100% loss: 0.167789323, rmspe: 0.104081576
Val 100% loss: 0.217426579, rmspe: 0.105434651
Val 100% loss: 0.174151857, rmspe: 0.099213278
Val 100% loss: 0.157860802, rmspe: 0.097870151
Val 100% loss: 0.166582671, rmspe: 0.096262659
Val 100% loss: 0.156709986, rmspe: 0.094281749
Val 100% loss: 0.177158154, rmspe: 0.104645438
Val 100% loss: 0.151860888, rmspe: 0.093589242
Val 100% loss: 0.151012506, rmspe: 0.092953927
Val 100% loss: 0.148726431, rmspe: 0.092799029
Val 100% loss: 0.159763721, rmspe: 0.097246144
+=============================================================================+
| Time taken: 21.337000132
+=============================================================================+
+=============================================================================+
| Traininig store  528                                                        |
+=============================================================================+
Val 100% loss: 0.403032522, rmspe: 0.175074200
Val 100% loss: 0.276574168, rmspe: 0.142118244
Val 100% loss: 0.235436332, rmspe: 0.119563059
Val 100% loss: 0.221227069, rmspe: 0.116678436
Val 100% loss: 0.210442385, rmspe: 0.113487959
Val 100% loss: 0.203871762, rmspe: 0.110160472
Val 100% loss: 0.192585929, rmspe: 0.108041126
Val 100% loss: 0.188359416, rmspe: 0.104957581
Val 100% loss: 0.176332868, rmspe: 0.108892832
Val 100% loss: 0.182504306, rmspe: 0.100719358
Val 100% loss: 0.164786180, rmspe: 0.099312754
Val 100% loss: 0.157856260, rmspe: 0.098994636
Val 100% loss: 0.151783342, rmspe: 0.096004645
Val 100% loss: 0.150632767, rmspe: 0.102458383
Val 100% loss: 0.147232954, rmspe: 0.094714103
Val 100% loss: 0.132215013, rmspe: 0.096110395
Val 100% loss: 0.128634362, rmspe: 0.096571544
Val 100% loss: 0.146915132, rmspe: 0.091710883
Val 100% loss: 0.156121534, rmspe: 0.093659873
Val 100% loss: 0.132016062, rmspe: 0.103641480
Val 100% loss: 0.116483963, rmspe: 0.087039762
Val 100% loss: 0.120150736, rmspe: 0.088231461
Val 100% loss: 0.105126365, rmspe: 0.085122780
Val 100% loss: 0.109354490, rmspe: 0.088070742
Val 100% loss: 0.101936668, rmspe: 0.084934268
Val 100% loss: 0.108193290, rmspe: 0.093771666
Val 100% loss: 0.102458181, rmspe: 0.082073173
Val 100% loss: 0.109735458, rmspe: 0.083418706
Val 100% loss: 0.092216082, rmspe: 0.080853724
Val 100% loss: 0.091517225, rmspe: 0.082444762
Val 100% loss: 0.099111474, rmspe: 0.080978077
Val 100% loss: 0.090734950, rmspe: 0.085400148
Val 100% loss: 0.089804816, rmspe: 0.082857710
Val 100% loss: 0.088576827, rmspe: 0.083020671
Val 100% loss: 0.122631483, rmspe: 0.085210862
Val 100% loss: 0.090872239, rmspe: 0.084036093
Val 100% loss: 0.091913482, rmspe: 0.082673239
Val 100% loss: 0.083118857, rmspe: 0.078520877
Val 100% loss: 0.083920654, rmspe: 0.076917269
Val 100% loss: 0.099747975, rmspe: 0.094302379
Val 100% loss: 0.079678646, rmspe: 0.077058677
Val 100% loss: 0.091784463, rmspe: 0.083299363
Val 100% loss: 0.076962105, rmspe: 0.075908303
Val 100% loss: 0.079254668, rmspe: 0.075639999
Val 100% loss: 0.081398426, rmspe: 0.076636206
Val 100% loss: 0.077389783, rmspe: 0.079471180
Val 100% loss: 0.077433822, rmspe: 0.074952610
Val 100% loss: 0.072831968, rmspe: 0.075389492
Val 100% loss: 0.074334504, rmspe: 0.073235187
Val 100% loss: 0.076182162, rmspe: 0.075103300
+=============================================================================+
| Time taken: 21.273999929
+=============================================================================+
+=============================================================================+
| Traininig store  529                                                        |
+=============================================================================+
Val 100% loss: 0.502271475, rmspe: 0.155025215
Val 100% loss: 0.428212866, rmspe: 0.140611085
Val 100% loss: 0.426351129, rmspe: 0.132213849
Val 100% loss: 0.368641495, rmspe: 0.132588954
Val 100% loss: 0.361607883, rmspe: 0.126557947
Val 100% loss: 0.329060698, rmspe: 0.124481098
Val 100% loss: 0.336266170, rmspe: 0.132284804
Val 100% loss: 0.295655576, rmspe: 0.119826106
Val 100% loss: 0.335899990, rmspe: 0.127119586
Val 100% loss: 0.322860913, rmspe: 0.124396404
Val 100% loss: 0.266017477, rmspe: 0.117856799
Val 100% loss: 0.274153109, rmspe: 0.123109207
Val 100% loss: 0.294970884, rmspe: 0.112874459
Val 100% loss: 0.252035744, rmspe: 0.120515255
Val 100% loss: 0.316931036, rmspe: 0.121820576
Val 100% loss: 0.281768277, rmspe: 0.113542745
Val 100% loss: 0.249188137, rmspe: 0.108805088
Val 100% loss: 0.259991201, rmspe: 0.111775285
Val 100% loss: 0.273503748, rmspe: 0.111816654
Val 100% loss: 0.248162377, rmspe: 0.123028788
Val 100% loss: 0.212538334, rmspe: 0.113481266
Val 100% loss: 0.311420062, rmspe: 0.119196496
Val 100% loss: 0.244514755, rmspe: 0.107763576
Val 100% loss: 0.194707334, rmspe: 0.105467064
Val 100% loss: 0.203936842, rmspe: 0.109616779
Val 100% loss: 0.178496359, rmspe: 0.104906068
Val 100% loss: 0.171744809, rmspe: 0.103950293
Val 100% loss: 0.201675336, rmspe: 0.109130511
Val 100% loss: 0.164014705, rmspe: 0.101519959
Val 100% loss: 0.171917196, rmspe: 0.097413909
Val 100% loss: 0.253467775, rmspe: 0.107733941
Val 100% loss: 0.190621357, rmspe: 0.108221166
Val 100% loss: 0.214093906, rmspe: 0.100516040
Val 100% loss: 0.151721337, rmspe: 0.095730658
Val 100% loss: 0.149279086, rmspe: 0.096447847
Val 100% loss: 0.145307225, rmspe: 0.092439274
Val 100% loss: 0.144103109, rmspe: 0.092794308
Val 100% loss: 0.213478203, rmspe: 0.102650422
Val 100% loss: 0.241182575, rmspe: 0.105937909
Val 100% loss: 0.187259931, rmspe: 0.101713776
Val 100% loss: 0.143387258, rmspe: 0.093280509
Val 100% loss: 0.138939619, rmspe: 0.092341994
Val 100% loss: 0.134601044, rmspe: 0.092537231
Val 100% loss: 0.234440461, rmspe: 0.111637476
Val 100% loss: 0.141141321, rmspe: 0.094718637
Val 100% loss: 0.131663428, rmspe: 0.090833625
Val 100% loss: 0.127986231, rmspe: 0.088673689
Val 100% loss: 0.125164874, rmspe: 0.087994986
Val 100% loss: 0.125955420, rmspe: 0.088561225
Val 100% loss: 0.121119685, rmspe: 0.086747713
+=============================================================================+
| Time taken: 21.359999895
+=============================================================================+
+=============================================================================+
| Traininig store  530                                                        |
+=============================================================================+
Val 100% loss: 0.643879351, rmspe: 0.423014918
Val 100% loss: 0.503688010, rmspe: 0.440593225
Val 100% loss: 0.426209941, rmspe: 0.327371897
Val 100% loss: 0.393004974, rmspe: 0.377870982
Val 100% loss: 0.270878273, rmspe: 0.283784552
Val 100% loss: 0.351667870, rmspe: 0.251577183
Val 100% loss: 0.236994885, rmspe: 0.234492693
Val 100% loss: 0.243742438, rmspe: 0.233544579
Val 100% loss: 0.187216868, rmspe: 0.216882122
Val 100% loss: 0.222894017, rmspe: 0.208506894
Val 100% loss: 0.258951926, rmspe: 0.219115943
Val 100% loss: 0.167788007, rmspe: 0.230235764
Val 100% loss: 0.158646322, rmspe: 0.217063710
Val 100% loss: 0.158639607, rmspe: 0.224512371
Val 100% loss: 0.185621730, rmspe: 0.189424704
Val 100% loss: 0.144104639, rmspe: 0.199680765
Val 100% loss: 0.155008999, rmspe: 0.184272561
Val 100% loss: 0.269984052, rmspe: 0.211909588
Val 100% loss: 0.139518165, rmspe: 0.193940723
Val 100% loss: 0.136326677, rmspe: 0.182924163
Val 100% loss: 0.133493043, rmspe: 0.178592103
Val 100% loss: 0.130387511, rmspe: 0.182044116
Val 100% loss: 0.134759956, rmspe: 0.176869685
Val 100% loss: 0.123702412, rmspe: 0.179370714
Val 100% loss: 0.131726866, rmspe: 0.168836689
Val 100% loss: 0.126064509, rmspe: 0.198398523
Val 100% loss: 0.115180665, rmspe: 0.171369698
Val 100% loss: 0.127342758, rmspe: 0.165205462
Val 100% loss: 0.143432400, rmspe: 0.177001611
